active_not_recruiting_days,completed_days,not_yet_recruiting_days,recruiting_days,suspended_days,terminated_days,enrolling_by_invitation_days,unknown_days,withheld_days,Study Status,Study Results,Sex,Age,Enrollment,Funder Type,Location Count,Country Count,Study Title Length,Brief Summary Length,Primary Outcome Measures Length,Secondary Outcome Measures Length,Study Title Word Count,Brief Summary Word Count,Primary Outcome Measures Word Count,Secondary Outcome Measures Word Count,Primary Outcome Measures Count,Secondary Outcome Measures Count,study_version,minimum_age,maximum_age,num_conditions,NO_INTERVENTION,OTHER,PLACEBO_COMPARATOR,ACTIVE_COMPARATOR,SHAM_COMPARATOR,EXPERIMENTAL,Therapeutic Area,DRUG_count,OTHER_count,BIOLOGICAL_count,RADIATION_count,DIETARY_SUPPLEMENT_count,PROCEDURE_count,DEVICE_count,COMBINATION_PRODUCT_count,GENETIC_count,Allocation,Intervention Model,Masking,Primary Purpose,Trial Endpoint Time in Days,Presence of 'Overall Survival' (OS),Presence of 'Progression Free Survival' (PFS),Presence of 'Objective Response Rate' (ORR),Indication of Comparator Arm Type,Mention of Specific Patient Population or Disease Subtype,Highlighting of Key Efficacy Endpoints (from Summary),Clarity of Primary Objective Statement,Start Date_missing,Start_Date_Year,Start_Date_Month_Sin,Start_Date_Month_Cos,Primary Completion Date_missing,Primary_Completion_Date_Year,Primary_Completion_Date_Month_Sin,Primary_Completion_Date_Month_Cos,Completion Date_missing,Completion_Date_Year,Completion_Date_Month_Sin,Completion_Date_Month_Cos,First Posted_missing,First_Posted_Year,First_Posted_Month_Sin,First_Posted_Month_Cos,Last Update Posted_missing,Last_Update_Posted_Year,Last_Update_Posted_Month_Sin,Last_Update_Posted_Month_Cos,Study Duration,Time_to_Primary_Completion_Days,Days_Since_First_Posted,Days_Since_Last_Update_Posted,Sponsor_Success_Rate,TA_Success_Rate,Outcome
916.0,0.0,176.0,1393.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,ALL,"ADULT, OLDER_ADULT",381.0,INDUSTRY,60.0,13.0,125,407,351.0,3381.0,18,60,49.0,486.0,1,18,30,18,130,1,0.0,0.0,0.0,0.0,0.0,2.0,Other,8,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1825.0,False,False,False,,False,False,False,0,2019.0,1.0,6.123233995736766e-17,0,2027.0,1.0,6.123233995736766e-17,0,2027.0,1.0,6.123233995736766e-17,0,2018,-0.4999999999999997,-0.8660254037844388,0,2022,-0.5000000000000004,0.8660254037844384,2922,2922,2509,926,0.3888888888888889,0.396,1
3419.0,567.0,87.0,476.0,32.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",666.0,INDUSTRY,305.0,18.0,157,328,984.0,12517.0,22,44,159.0,1944.0,1,15,75,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1825.0,False,True,False,Single-Arm,False,False,False,0,2013.0,0.49999999999999994,0.8660254037844387,0,2016.0,0.49999999999999994,0.8660254037844387,0,2023.0,-0.8660254037844386,0.5000000000000001,0,2012,-0.5000000000000004,0.8660254037844384,0,2024,-0.8660254037844386,0.5000000000000001,3925,1095,4578,225,0.6111111111111112,0.3514644351464435,1
728.0,1111.0,76.0,489.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",154.0,INDUSTRY,27.0,2.0,86,205,211.0,,12,32,32.0,,1,0,18,18,130,1,0.0,0.0,0.0,0.0,0.0,2.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,360.0,False,False,False,,False,False,False,0,2019.0,0.0,1.0,0,2020.0,-0.8660254037844386,0.5000000000000001,0,2022.0,0.0,1.0,0,2018,-0.8660254037844386,0.5000000000000001,0,2025,0.8660254037844386,0.5000000000000001,1096,670,2417,105,0.0,0.396,0
427.0,0.0,191.0,665.0,0.0,634.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",539.0,INDUSTRY,169.0,21.0,115,386,796.0,7925.0,14,52,117.0,1200.0,2,13,41,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Other,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1860.0,True,False,False,Single-Arm,False,True,False,0,2020.0,-0.8660254037844384,-0.5000000000000004,0,2023.0,-0.8660254037844384,-0.5000000000000004,0,2023.0,-0.8660254037844384,-0.5000000000000004,0,2020,0.8660254037844386,0.5000000000000001,0,2024,0.49999999999999994,-0.8660254037844387,1095,1095,1931,378,0.10526315789473684,0.396,0
822.0,0.0,25.0,1707.0,0.0,998.0,0.0,0.0,0.0,TERMINATED,NO,ALL,"ADULT, OLDER_ADULT",372.0,INDUSTRY,158.0,22.0,109,324,268.0,2433.0,17,53,43.0,393.0,1,6,135,18,81,4,0.0,0.0,0.0,1.0,0.0,1.0,Hematology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,900.0,True,False,False,Single-Arm,False,True,False,0,2015.0,-0.5000000000000004,0.8660254037844384,0,2020.0,1.2246467991473532e-16,-1.0,0,2021.0,1.2246467991473532e-16,-1.0,0,2015,-0.8660254037844384,-0.5000000000000004,0,2022,-0.8660254037844384,-0.5000000000000004,2039,1674,3574,1017,0.0,0.0,0
1766.0,3167.0,21.0,736.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",1366.0,INDUSTRY,281.0,22.0,135,318,1425.0,4117.0,20,43,207.0,613.0,2,7,73,18,130,2,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,6,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,DOUBLE,TREATMENT,1860.0,True,True,False,Single-Arm,False,False,False,0,2009.0,-0.8660254037844386,0.5000000000000001,0,2013.0,1.0,6.123233995736766e-17,0,2016.0,-0.8660254037844384,-0.5000000000000004,0,2009,-0.8660254037844386,0.5000000000000001,0,2017,-0.5000000000000004,0.8660254037844384,2496,1247,5704,2752,0.4444444444444444,0.3514644351464435,0
1441.0,894.0,0.0,840.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",702.0,INDUSTRY,419.0,27.0,295,519,2824.0,33868.0,36,79,433.0,5601.0,6,63,60,18,130,1,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,6,0,0,0,0,0,0,0,0,RANDOMIZED,SEQUENTIAL,NONE,TREATMENT,1960.0,True,False,True,,False,False,False,0,2016.0,-1.0,-1.8369701987210297e-16,0,2019.0,0.49999999999999994,0.8660254037844387,0,2022.0,-0.8660254037844386,0.5000000000000001,0,2016,-1.0,-1.8369701987210297e-16,0,2023,-0.5000000000000004,0.8660254037844384,2222,853,3178,561,0.6111111111111112,0.3514644351464435,1
1691.0,0.0,57.0,856.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,FEMALE,"ADULT, OLDER_ADULT",1097.0,INDUSTRY,238.0,24.0,155,346,129.0,1580.0,19,45,15.0,235.0,1,7,21,18,130,7,0.0,0.0,1.0,0.0,0.0,4.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,2555.0,False,False,False,Placebo,False,False,False,0,2018.0,0.8660254037844387,-0.4999999999999998,0,2024.0,0.8660254037844387,-0.4999999999999998,0,2030.0,-0.5000000000000004,0.8660254037844384,0,2018,0.8660254037844387,-0.4999999999999998,0,2025,0.0,1.0,4597,2192,2601,164,0.3333333333333333,0.3514644351464435,0
651.0,2435.0,20.0,609.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",442.0,INDUSTRY,28.0,1.0,87,335,597.0,6303.0,11,52,98.0,974.0,1,7,34,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1095.0,False,True,False,,False,False,False,0,2015.0,0.8660254037844387,-0.4999999999999998,0,2018.0,-1.0,-1.8369701987210297e-16,0,2018.0,-1.0,-1.8369701987210297e-16,0,2015,1.0,6.123233995736766e-17,0,2020,1.0,6.123233995736766e-17,1249,1249,3727,1900,0.25,0.3514644351464435,0
0.0,0.0,103.0,0.0,0.0,0.0,0.0,2079.0,0.0,UNKNOWN,NO,FEMALE,"ADULT, OLDER_ADULT",280.0,INDUSTRY,1.0,1.0,106,267,327.0,1152.0,14,42,49.0,174.0,1,6,3,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,730.0,False,True,False,Single-Arm,False,False,False,0,2019.0,-0.4999999999999997,-0.8660254037844388,0,2021.0,0.0,1.0,0,2022.0,1.2246467991473532e-16,-1.0,0,2019,0.49999999999999994,-0.8660254037844387,0,2019,-1.0,-1.8369701987210297e-16,1065,519,2205,2083,0.0,0.3514644351464435,0
728.0,234.0,18.0,1025.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",453.0,INDUSTRY,214.0,21.0,242,495,837.0,3877.0,29,72,128.0,611.0,1,7,104,18,130,3,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,840.0,False,True,False,,False,False,False,0,2019.0,-0.5000000000000004,0.8660254037844384,0,2023.0,0.8660254037844386,0.5000000000000001,0,2024.0,-0.4999999999999997,-0.8660254037844388,0,2019,-0.5000000000000004,0.8660254037844384,0,2025,0.0,1.0,1705,1186,2022,164,0.48484848484848486,0.3514644351464435,1
1244.0,0.0,98.0,572.0,380.0,2967.0,0.0,0.0,0.0,TERMINATED,NO,FEMALE,"ADULT, OLDER_ADULT",223.0,INDUSTRY,106.0,18.0,50,378,467.0,108.0,7,58,81.0,20.0,1,1,44,18,130,3,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,448.0,False,False,False,Single-Arm,False,True,False,0,2011.0,1.0,6.123233995736766e-17,0,2014.0,-0.4999999999999997,-0.8660254037844388,0,2017.0,1.0,6.123233995736766e-17,0,2011,0.0,1.0,0,2017,-0.5000000000000004,0.8660254037844384,2192,1218,5278,2752,0.56,0.3514644351464435,0
948.0,48.0,0.0,900.0,0.0,3036.0,0.0,0.0,0.0,TERMINATED,NO,FEMALE,"ADULT, OLDER_ADULT",1015.0,INDUSTRY,310.0,14.0,119,173,34.0,604.0,20,29,5.0,89.0,1,8,57,18,130,3,0.0,0.0,1.0,1.0,0.0,0.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)",TREATMENT,1095.0,False,True,False,Single-Arm,False,False,True,0,2012.0,0.0,1.0,0,2016.0,0.8660254037844386,0.5000000000000001,0,2016.0,-0.5000000000000004,0.8660254037844384,0,2011,-0.5000000000000004,0.8660254037844384,0,2017,0.49999999999999994,0.8660254037844387,1796,1521,4944,3055,0.56,0.3514644351464435,0
1935.0,1054.0,64.0,656.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",530.0,INDUSTRY,141.0,23.0,88,209,977.0,5947.0,12,32,157.0,926.0,1,10,66,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,540.0,False,True,False,Single-Arm,False,False,True,0,2015.0,1.2246467991473532e-16,-1.0,0,2017.0,1.0,6.123233995736766e-17,0,2022.0,1.2246467991473532e-16,-1.0,0,2015,1.0,6.123233995736766e-17,0,2023,-0.4999999999999997,-0.8660254037844388,2557,640,3727,683,0.47058823529411764,0.3514644351464435,0
1422.0,3106.0,77.0,782.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,NO,FEMALE,"ADULT, OLDER_ADULT",919.0,INDUSTRY,225.0,32.0,178,522,46.0,970.0,26,83,6.0,131.0,1,9,70,18,130,3,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,240.0,False,False,False,Single-Arm,False,False,True,0,2010.0,-0.8660254037844386,0.5000000000000001,0,2013.0,0.8660254037844386,0.5000000000000001,0,2016.0,-0.5000000000000004,0.8660254037844384,0,2010,-0.8660254037844384,-0.5000000000000004,0,2016,-0.5000000000000004,0.8660254037844384,2222,851,5400,3117,0.56,0.3514644351464435,0
525.0,3395.0,31.0,1085.0,0.0,924.0,0.0,0.0,0.0,TERMINATED,YES,FEMALE,"ADULT, OLDER_ADULT",1100.0,INDUSTRY,375.0,30.0,162,222,922.0,10540.0,21,33,148.0,1685.0,1,18,64,18,130,1,0.0,0.0,1.0,2.0,0.0,0.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1320.0,False,True,False,Single-Arm,False,False,False,0,2009.0,1.0,6.123233995736766e-17,0,2012.0,-0.5000000000000004,0.8660254037844384,0,2013.0,1.0,6.123233995736766e-17,0,2009,0.49999999999999994,0.8660254037844387,0,2022,-0.5000000000000004,0.8660254037844384,1461,1340,5977,926,0.0,0.3514644351464435,0
293.0,890.0,0.0,1534.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,NO,FEMALE,"ADULT, OLDER_ADULT",408.0,INDUSTRY,94.0,5.0,115,188,298.0,607.0,16,27,45.0,112.0,2,4,37,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1825.0,True,True,False,,True,False,False,0,2017.0,-0.5000000000000004,0.8660254037844384,0,2022.0,1.2246467991473532e-16,-1.0,0,2022.0,1.2246467991473532e-16,-1.0,0,2018,0.0,1.0,0,2023,0.0,1.0,1673,1673,2721,895,0.0,0.3514644351464435,0
925.0,1836.0,48.0,666.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",366.0,INDUSTRY,131.0,13.0,214,311,1846.0,6716.0,29,42,292.0,1021.0,2,9,58,18,130,4,0.0,0.0,0.0,0.0,0.0,2.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,63.0,False,True,False,,False,False,False,0,2016.0,0.8660254037844386,0.5000000000000001,0,2019.0,0.0,1.0,0,2020.0,0.0,1.0,0,2015,-0.5000000000000004,0.8660254037844384,0,2020,-1.0,-1.8369701987210297e-16,1401,1036,3483,1717,0.0,0.3514644351464435,0
0.0,2159.0,239.0,1120.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,CHILD,225.0,INDUSTRY,103.0,14.0,57,84,1256.0,60227.0,8,11,174.0,9528.0,1,71,44,2,17,1,0.0,0.0,1.0,0.0,0.0,1.0,Immunology,1,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,,False,False,False,Single-Arm,True,False,False,0,2016.0,0.49999999999999994,-0.8660254037844387,0,2019.0,0.8660254037844387,-0.4999999999999998,0,2019.0,0.8660254037844387,-0.4999999999999998,0,2015,-1.0,-1.8369701987210297e-16,0,2020,1.0,6.123233995736766e-17,1064,1064,3544,1900,0.6111111111111112,0.3939393939393939,1
2581.0,0.0,91.0,771.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,FEMALE,"ADULT, OLDER_ADULT",733.0,INDUSTRY,197.0,20.0,161,376,405.0,8155.0,19,56,63.0,1176.0,1,10,39,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1020.0,False,True,False,Single-Arm,False,False,False,0,2016.0,1.2246467991473532e-16,-1.0,0,2019.0,0.8660254037844387,-0.4999999999999998,0,2025.0,-0.8660254037844384,-0.5000000000000004,0,2016,0.0,1.0,0,2024,-1.0,-1.8369701987210297e-16,3349,1034,3452,256,0.75,0.3514644351464435,1
1488.0,1057.0,124.0,1212.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,FEMALE,"ADULT, OLDER_ADULT",266.0,INDUSTRY,94.0,13.0,235,446,986.0,13388.0,34,68,153.0,2004.0,1,20,48,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,NA,NONE,TREATMENT,1095.0,False,False,True,SOC,False,False,False,0,2015.0,0.49999999999999994,0.8660254037844387,0,2018.0,-1.0,-1.8369701987210297e-16,0,2022.0,1.2246467991473532e-16,-1.0,0,2014,-0.8660254037844386,0.5000000000000001,0,2022,1.2246467991473532e-16,-1.0,2707,1338,3878,1079,0.4925373134328358,0.3514644351464435,0
2377.0,0.0,143.0,489.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",60.0,INDUSTRY,59.0,7.0,45,431,799.0,2312.0,6,63,129.0,372.0,1,5,41,18,130,8,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,42.0,False,True,False,Single-Arm,False,False,True,0,2017.0,1.2246467991473532e-16,-1.0,0,2019.0,-0.4999999999999997,-0.8660254037844388,0,2025.0,-0.5000000000000004,0.8660254037844384,0,2017,0.8660254037844386,0.5000000000000001,0,2025,0.8660254037844387,-0.4999999999999998,3075,761,3027,44,0.4925373134328358,0.3514644351464435,0
680.0,1349.0,66.0,557.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",476.0,INDUSTRY,114.0,18.0,111,256,840.0,1667.0,15,39,124.0,247.0,1,3,19,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Other,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,720.0,False,False,False,,False,False,False,0,2018.0,0.8660254037844386,0.5000000000000001,0,2020.0,0.8660254037844386,0.5000000000000001,0,2021.0,-0.8660254037844384,-0.5000000000000004,0,2018,0.8660254037844386,0.5000000000000001,0,2022,-1.0,-1.8369701987210297e-16,1280,731,2662,987,0.0,0.396,0
1438.0,1424.0,160.0,454.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",350.0,INDUSTRY,191.0,12.0,123,968,691.0,770.0,17,131,108.0,130.0,1,3,21,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1825.0,False,False,False,,False,True,False,0,2016.0,0.8660254037844387,-0.4999999999999998,0,2018.0,-1.0,-1.8369701987210297e-16,0,2021.0,0.49999999999999994,-0.8660254037844387,0,2015,-0.5000000000000004,0.8660254037844384,0,2023,1.2246467991473532e-16,-1.0,1857,883,3483,714,0.5,0.3514644351464435,1
1244.0,0.0,37.0,734.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,YES,ALL,"ADULT, OLDER_ADULT",755.0,INDUSTRY,172.0,23.0,114,406,908.0,9271.0,15,62,149.0,1468.0,2,11,93,18,130,1,0.0,0.0,0.0,1.0,0.0,2.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1470.0,True,True,False,Single-Arm,False,True,False,0,2020.0,0.49999999999999994,0.8660254037844387,0,2024.0,1.0,6.123233995736766e-17,0,2026.0,-0.8660254037844384,-0.5000000000000004,0,2019,-0.5000000000000004,0.8660254037844384,0,2025,1.0,6.123233995736766e-17,2404,1521,2022,74,0.3968253968253968,0.3514644351464435,1
1388.0,971.0,116.0,875.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",947.0,INDUSTRY,133.0,18.0,210,201,1314.0,3059.0,33,34,201.0,464.0,2,4,69,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1650.0,True,False,False,Single-Arm,False,False,True,0,2016.0,-1.0,-1.8369701987210297e-16,0,2021.0,0.8660254037844387,-0.4999999999999998,0,2022.0,-0.8660254037844384,-0.5000000000000004,0,2016,1.0,6.123233995736766e-17,0,2023,-0.8660254037844384,-0.5000000000000004,2161,1673,3361,652,0.43103448275862066,0.3514644351464435,0
1062.0,0.0,213.0,970.0,0.0,2560.0,0.0,0.0,0.0,TERMINATED,NO,ALL,"ADULT, OLDER_ADULT",462.0,INDUSTRY,125.0,8.0,113,333,180.0,556.0,16,52,30.0,80.0,1,3,86,18,130,3,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,1,0,1,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1260.0,True,False,False,Single-Arm,False,True,True,0,2012.0,-0.8660254037844386,0.5000000000000001,0,2018.0,1.0,6.123233995736766e-17,0,2018.0,1.0,6.123233995736766e-17,0,2012,1.0,6.123233995736766e-17,0,2018,0.49999999999999994,-0.8660254037844387,1977,1977,4822,2570,0.0,0.3514644351464435,0
1343.0,215.0,0.0,811.0,0.0,703.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",778.0,INDUSTRY,186.0,28.0,151,242,561.0,4891.0,22,34,78.0,743.0,1,13,61,18,130,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,1,1,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"DOUBLE (PARTICIPANT, INVESTIGATOR)",TREATMENT,1920.0,False,False,False,Placebo,False,False,False,0,2017.0,0.0,1.0,0,2022.0,0.8660254037844387,-0.4999999999999998,0,2022.0,-0.5000000000000004,0.8660254037844384,0,2017,0.0,1.0,0,2023,-0.4999999999999997,-0.8660254037844388,2160,1946,3086,683,0.28865979381443296,0.3514644351464435,0
1766.0,1250.0,26.0,673.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",915.0,INDUSTRY,154.0,21.0,139,319,2784.0,23184.0,19,43,430.0,3659.0,4,31,61,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,3,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1710.0,True,True,False,,False,False,False,0,2015.0,0.8660254037844387,-0.4999999999999998,0,2020.0,0.49999999999999994,0.8660254037844387,0,2021.0,-0.5000000000000004,0.8660254037844384,0,2015,1.0,6.123233995736766e-17,0,2023,0.0,1.0,2406,1737,3727,895,0.28865979381443296,0.3514644351464435,0
983.0,0.0,90.0,1118.0,0.0,325.0,0.0,0.0,0.0,TERMINATED,NO,ALL,"ADULT, OLDER_ADULT",388.0,INDUSTRY,70.0,9.0,142,319,99.0,274.0,18,42,18.0,43.0,1,2,51,18,75,1,0.0,0.0,1.0,0.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,1825.0,True,False,False,Single-Arm,False,False,False,0,2018.0,-1.0,-1.8369701987210297e-16,0,2024.0,0.8660254037844386,0.5000000000000001,0,2024.0,0.8660254037844386,0.5000000000000001,0,2018,-0.4999999999999997,-0.8660254037844388,0,2024,1.2246467991473532e-16,-1.0,1978,1978,2509,348,0.0,0.3514644351464435,0
503.0,2933.0,56.0,664.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"CHILD, ADULT, OLDER_ADULT",433.0,INDUSTRY,74.0,13.0,57,167,1026.0,,10,25,166.0,,1,0,42,15,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,720.0,False,True,False,Single-Arm,False,False,True,0,2014.0,0.0,1.0,0,2017.0,0.8660254037844387,-0.4999999999999998,0,2017.0,0.8660254037844387,-0.4999999999999998,0,2014,0.0,1.0,0,2024,0.49999999999999994,-0.8660254037844387,1216,1216,4182,378,0.0,0.3514644351464435,0
455.0,1239.0,80.0,927.0,0.0,0.0,0.0,0.0,0.0,COMPLETED,YES,ALL,"ADULT, OLDER_ADULT",730.0,INDUSTRY,149.0,22.0,169,430,497.0,28277.0,23,57,91.0,4111.0,2,42,148,18,130,1,0.0,0.0,2.0,0.0,0.0,2.0,Oncology,7,0,0,0,0,1,0,0,0,RANDOMIZED,PARALLEL,"QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)",TREATMENT,750.0,True,False,False,Single-Arm,True,False,False,0,2018.0,1.0,6.123233995736766e-17,0,2020.0,0.49999999999999994,-0.8660254037844387,0,2022.0,0.0,1.0,0,2018,0.0,1.0,0,2023,1.0,6.123233995736766e-17,1371,792,2721,805,0.6111111111111112,0.3514644351464435,0
640.0,0.0,50.0,785.0,0.0,945.0,0.0,0.0,0.0,TERMINATED,YES,ALL,"ADULT, OLDER_ADULT",623.0,INDUSTRY,96.0,10.0,260,385,1249.0,403.0,34,54,196.0,61.0,2,1,48,18,130,2,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,2,0,2,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,960.0,True,False,True,Single-Arm,False,True,True,0,2018.0,-0.5000000000000004,0.8660254037844384,0,2022.0,0.0,1.0,0,2022.0,-1.0,-1.8369701987210297e-16,0,2018,-0.8660254037844386,0.5000000000000001,0,2023,1.0,6.123233995736766e-17,1400,1127,2417,805,0.0,0.3514644351464435,0
921.0,0.0,59.0,1091.0,0.0,0.0,0.0,0.0,0.0,ACTIVE_NOT_RECRUITING,NO,ALL,"ADULT, OLDER_ADULT",354.0,INDUSTRY,134.0,24.0,143,713,446.0,4100.0,19,94,69.0,599.0,1,9,34,18,130,1,0.0,0.0,0.0,1.0,0.0,1.0,Oncology,4,0,0,0,0,0,0,0,0,RANDOMIZED,PARALLEL,NONE,TREATMENT,1200.0,False,True,False,Single-Arm,True,False,True,0,2020.0,0.0,1.0,0,2026.0,-1.0,-1.8369701987210297e-16,0,2026.0,-1.0,-1.8369701987210297e-16,0,2019,-1.0,-1.8369701987210297e-16,0,2025,1.0,6.123233995736766e-17,2465,2465,2083,74,0.42857142857142855,0.3514644351464435,0
